start,end,file,Catharus guttatus_Hermit Thrush,Hylocichla mustelina_Wood Thrush,Piranga olivacea_Scarlet Tanager,Seiurus aurocapilla_Ovenbird,Turdus migratorius_American Robin,Sphyrapicus varius_Yellow-bellied Sapsucker,Poecile atricapillus_Black-capped Chickadee,Setophaga virens_Black-throated Green Warbler,Sitta canadensis_Red-breasted Nuthatch,Setophaga fusca_Blackburnian Warbler,Catharus fuscescens_Veery,Chaetura pelagica_Chimney Swift,Regulus satrapa_Golden-crowned Kinglet,Setophaga caerulescens_Black-throated Blue Warbler,Cyanocitta cristata_Blue Jay,Zonotrichia leucophrys_White-crowned Sparrow,Setophaga castanea_Bay-breasted Warbler,Dryocopus pileatus_Pileated Woodpecker,Pheucticus ludovicianus_Rose-breasted Grosbeak,Vireo flavifrons_Yellow-throated Vireo,Aegolius acadicus_Northern Saw-whet Owl
54.0,55.0,20250621_220900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_061700.WAV,,,,,,0.537396252155304,,,,,,,,,,,,,,,
3.0,6.0,20250621_061700.WAV,,,,,,0.6573148965835571,,,,,,,,,,,,,,,
6.0,9.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_061700.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_210800.WAV,,0.558355450630188,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_210800.WAV,0.7496321201324463,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_210800.WAV,0.6643887162208557,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_210800.WAV,0.6828046441078186,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_210800.WAV,0.5286918878555298,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_210800.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_055300.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_051600.WAV,,,,,,0.5116469860076904,,,,,,,,,,,,,,,
45.0,48.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_051600.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_205000.WAV,0.43372228741645813,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_205000.WAV,0.8447669148445129,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_205000.WAV,0.5444669127464294,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_205000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_053200.WAV,,,,,,0.6029224991798401,,,,,,,,,,,,,,,
36.0,39.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_053200.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,0.5014235377311707,,
9.0,12.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,0.7710045576095581,,
15.0,18.0,20250621_063300.WAV,,,,,,0.6512575745582581,,,,,,,,,,,,,,,
18.0,21.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,0.7271658182144165,,
33.0,36.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_063300.WAV,,0.4245319962501526,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_063300.WAV,,0.522228479385376,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_063300.WAV,0.4251309335231781,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_063300.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_203100.WAV,,0.49900105595588684,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_203100.WAV,0.7686963677406311,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_203100.WAV,,,,0.4803861081600189,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_203100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_045700.WAV,,,0.5879310369491577,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_045700.WAV,,,0.6885796785354614,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_045700.WAV,,,0.8518946170806885,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_045700.WAV,,,0.49394169449806213,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_045700.WAV,,,0.5884770750999451,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_045700.WAV,,,0.8189682960510254,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_045700.WAV,,,0.6171965003013611,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_045700.WAV,,,0.5267214179039001,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_045700.WAV,,,0.8782659769058228,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_045700.WAV,,,0.6651401519775391,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_045700.WAV,,,0.5988854169845581,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_045700.WAV,,,0.5746378302574158,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_045700.WAV,,,0.5428159236907959,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_045700.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_204900.WAV,0.5730493664741516,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_204900.WAV,0.4809742271900177,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_204900.WAV,0.4042513966560364,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_204900.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_221000.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_012300.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_122200.WAV,,,,0.7613357901573181,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_122200.WAV,,,,0.5139859914779663,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_122200.WAV,,,,0.4120740592479706,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_122200.WAV,,,,0.879874587059021,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_122200.WAV,,,,0.5100207328796387,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_122200.WAV,,0.8184307217597961,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_122200.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_211100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_211100.WAV,0.4639601409435272,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_215400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_120100.WAV,0.6035161018371582,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_120100.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
15.0,18.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
18.0,21.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
21.0,24.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
24.0,27.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
27.0,30.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
30.0,33.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
33.0,36.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
36.0,39.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
39.0,42.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
42.0,45.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
45.0,48.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
48.0,51.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
51.0,54.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
54.0,55.0,20250621_124400.WAV,,,,,,,,,,,,,,,,,,,,,
0.0,3.0,20250621_213200.WAV,,,,,,,,,,,,,,,,,,,,,
3.0,6.0,20250621_213200.WAV,,,,,,,,,,,,,,,,,,,,,
6.0,9.0,20250621_213200.WAV,,,,,,,,,,,,,,,,,,,,,
9.0,12.0,20250621_213200.WAV,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,20250621_213200.WAV,,,,,,,,,,,,,,,,,,,,,
